churned,gender,is_returning,permission_upgraded,permission_withdrawn,dominant_category,age_at_order,account_active_days,previous_subscriptions,previous_campaigns,avg_scroll,page_views,days_with_activity,newsletter_growth,pages_on_restricted
1,0,0,0,0,other,19.778082191780822,61,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,indland,46.605479452054794,775,7,3,0.2577054794520548,292,29,0,0.2671232876712329
1,0,1,0,0,erhverv,45.632876712328766,184,1,1,0.5555555555555556,18,1,0,0.5
1,0,1,1,0,international,71.25479452054795,252,2,1,0.5079113924050633,158,26,0,0.5443037974683544
1,0,0,0,0,indland,66.06849315068493,1,0,0,0.8,5,1,0,0.4
1,0,1,1,0,international,82.81643835616438,1355,18,9,0.2672209026128266,421,31,0,0.20190023752969122
1,0,1,1,0,international,54.55068493150685,343,1,1,0.3569553805774278,381,30,0,0.2782152230971129
1,0,0,0,0,other,59.55068493150685,143,0,0,0.5833333333333334,3,3,0,0.3333333333333333
1,0,1,0,0,indland,35.94794520547945,303,1,1,0.3333333333333333,48,11,0,0.3541666666666667
1,0,1,1,0,indland,56.49589041095891,142,5,1,0.18785310734463276,531,31,0,0.3427495291902072
1,0,1,0,0,international,74.35068493150685,866,26,7,0.6058394160583942,137,20,-1,0.44525547445255476
1,0,1,0,0,indland,67.17808219178082,1680,3,1,0.4009433962264151,106,17,0,0.37735849056603776
1,0,0,0,0,other,54.345205479452055,61,0,0,1,1,1,0,0
0,0,0,0,0,indland,56.92876712328767,384,0,0,0.5089285714285714,28,4,0,0.5
1,0,1,1,0,other,74.21369863013699,530,3,3,0.5,9,4,0,0.3333333333333333
1,1,0,0,0,international,66.54520547945205,61,0,0,0.5925925925925926,27,4,0,0.37037037037037035
1,1,0,0,0,indland,47.41095890410959,61,0,0,0.75,4,1,0,0.5
1,1,0,0,1,international,49.21917808219178,61,0,0,0.4,5,2,0,0
1,0,1,0,0,international,76.62191780821918,1193,3,2,0.22587719298245615,114,11,0,0.3684210526315789
1,0,1,0,0,international,79.4,521,6,5,0.5526315789473685,57,19,0,0.49122807017543857
1,1,1,1,0,other,87.37808219178082,313,7,1,0.05,5,2,0,0.2
0,0,1,0,0,indland,69.5013698630137,430,5,3,0.25,9,2,0,0.5555555555555556
1,1,0,0,0,indland,38.18082191780822,92,0,0,0.6666666666666666,6,2,0,0.3333333333333333
1,0,0,1,0,international,66.69315068493151,92,0,0,0.5157545605306799,603,30,0,0.3150912106135987
1,0,1,0,0,other,41.97534246575343,110,6,5,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,other,48.78904109589041,1076,8,6,0.17731829573934837,399,31,0,0.21052631578947367
1,0,0,0,0,indland,64.10684931506849,310,0,0,0.4081858407079646,226,26,0,0.3672566371681416
1,0,1,0,0,erhverv,70.83287671232877,224,1,1,0.3409090909090909,11,4,0,0.2727272727272727
1,1,1,1,0,international,80.63561643835617,117,2,2,0.4523809523809524,21,9,-1,0.42857142857142855
1,0,1,0,0,international,51.93972602739726,656,6,4,0.5,25,8,0,0.28
1,0,1,1,0,indland,50.942465753424656,587,14,8,0.2939655172413793,290,27,0,0.3
1,0,1,1,0,indland,67.94520547945206,1346,6,1,0.27884615384615385,78,13,0,0.358974358974359
1,0,0,0,0,indland,61.12602739726027,153,0,0,0.5625,4,2,0,0.25
1,1,0,0,0,international,65.96986301369863,61,0,0,0.2624113475177305,282,30,0,0.22695035460992907
1,0,1,0,0,international,77.84109589041095,321,4,1,0.3375,20,7,1,0.6
1,0,1,0,0,erhverv,73.93972602739726,1688,1,0,0.5,8,3,0,0.25
0,0,1,1,0,international,52.56164383561644,1952,1,0,0.25823045267489714,243,28,0,0.2757201646090535
1,1,0,0,0,indland,59.43835616438356,61,0,0,0.2976190476190476,21,3,0,0.2857142857142857
1,0,1,0,1,biler,72.10958904109589,1763,24,14,0.2397590361445783,830,31,0,0.22289156626506024
1,1,0,0,0,international,61.95890410958904,61,0,0,0.23699421965317918,346,27,0,0.26011560693641617
1,0,1,0,0,international,52.33424657534247,833,11,6,0.30434782608695654,207,16,0,0.26570048309178745
1,0,1,0,0,international,79.93972602739726,425,2,1,0.5,32,7,0,0.40625
0,0,1,0,0,indland,68.01369863013699,1636,11,3,0.46496815286624205,157,24,0,0.3630573248407643
1,0,0,0,0,international,63.038356164383565,120,0,0,0.30225409836065575,244,26,0,0.29508196721311475
1,1,0,0,0,erhverv,45.07123287671233,122,0,0,0.175,10,2,0,0.3
1,1,0,0,0,other,18.827397260273973,92,0,0,0.5,2,2,0,0.5
1,1,1,0,1,other,84.87123287671233,363,4,2,0.7337837837837838,185,26,6,0.5405405405405406
0,0,1,0,0,international,72.82191780821918,736,1,1,0.5520833333333334,24,12,0,0.4583333333333333
0,0,0,0,0,biler,59.0958904109589,372,0,0,0.26240079365079366,504,31,1,0.2361111111111111
1,0,1,0,0,international,73,565,6,4,0.5052083333333334,48,8,0,0.4791666666666667
1,0,1,0,0,other,65.2,34,5,0,0.235663082437276,279,31,0,0.16129032258064516
0,0,1,0,0,international,79.84109589041095,1090,2,1,0.3967041800643087,622,31,0,0.32315112540192925
1,0,1,0,0,other,91.07671232876713,831,2,2,0.3696319018404908,163,22,0,0.25153374233128833
1,0,1,0,0,indland,44.43561643835616,479,5,2,0.5138888888888888,18,3,0,0.4444444444444444
0,0,0,0,0,erhverv,47.728767123287675,382,0,0,0.4326923076923077,26,5,0,0.3076923076923077
1,1,1,1,0,international,59.38630136986301,305,12,3,0.6431818181818182,110,26,1,0.4727272727272727
1,0,0,1,0,other,62.64109589041096,61,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,1,0,1,0,other,38.83287671232877,61,0,0,0.40384615384615385,13,3,0,0.5384615384615384
1,1,0,0,0,indland,78.7041095890411,278,0,0,0.2774566473988439,173,26,0,0.35260115606936415
1,0,0,0,0,international,50.983561643835614,275,0,0,0.1875,16,11,0,0.375
1,0,1,0,0,international,46.27945205479452,1387,7,6,0.35806618407445706,967,31,0,0.2936918304033092
1,0,0,0,0,other,58.04109589041096,103,0,0,0.30821147356580425,889,31,0,0.2688413948256468
1,0,1,1,0,international,76.86575342465754,1010,10,3,0.5466970387243736,439,31,0,0.3530751708428246
1,0,0,0,0,other,33.73698630136986,61,0,0,1,1,1,0,1
1,0,0,0,0,other,19.86849315068493,61,0,0,0.4166666666666667,9,2,0,0.2222222222222222
1,1,1,0,0,other,83.84383561643835,113,1,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,international,73.6054794520548,488,6,2,0.23189134808853118,497,31,0,0.22132796780684105
0,0,0,0,0,other,66.86027397260274,385,0,0,0.14285714285714285,7,3,0,0.2857142857142857
0,0,1,1,0,indland,69.46575342465754,2208,13,4,0.1537037037037037,945,31,1,0.18306878306878308
1,1,0,0,0,other,68.1041095890411,153,0,0,0.3,40,8,0,0.125
1,0,1,0,0,other,66.85479452054794,508,1,1,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,0,0,erhverv,40.18356164383562,61,0,0,0.2521186440677966,118,15,0,0.2033898305084746
1,0,0,0,0,indland,25.56986301369863,61,0,0,0.6730769230769231,13,5,0,0.6923076923076923
1,1,1,0,0,indland,65.14246575342466,306,1,1,0.22472924187725632,277,31,0,0.22021660649819494
1,0,0,0,0,indland,64.33150684931506,61,0,0,0.3292483660130719,306,30,0,0.3300653594771242
1,0,0,1,0,indland,57.59452054794521,184,0,0,0.203125,32,3,0,0.3125
1,0,1,0,0,biler,72.18082191780822,968,2,1,0.4791666666666667,36,10,0,0.3055555555555556
1,0,1,1,0,indland,53.945205479452056,315,8,6,0.2484214680347277,1267,31,0,0.25887924230465664
1,1,0,0,0,other,60.04383561643836,92,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,0,0,international,65.92602739726027,1037,1,1,0.27893890675241156,311,31,0,0.2829581993569132
0,0,0,0,0,other,73.51780821917808,385,0,0,0.36635404454865184,853,29,0,0.3399765533411489
1,0,0,1,0,erhverv,66.52876712328766,61,0,0,1,5,2,0,0.4
0,0,1,1,0,other,63.48219178082192,555,20,7,0.3649497487437186,796,31,0,0.30025125628140703
1,1,1,0,0,international,45.772602739726025,707,11,9,0.34731543624161076,298,28,0,0.2785234899328859
1,0,0,0,0,other,54.97808219178082,103,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,0,0,international,78.51506849315068,122,0,0,0.42083333333333334,180,28,0,0.2833333333333333
1,1,0,0,0,indland,52.20821917808219,351,0,0,0.3686131386861314,274,28,0,0.3175182481751825
1,0,1,0,0,international,40.602739726027394,160,1,0,0.25779967159277506,609,31,0,0.30377668308702793
1,1,0,0,0,other,55.37808219178082,61,0,0,0.5,8,1,0,0.625
1,0,1,0,0,other,84.14520547945206,844,6,4,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,international,42.983561643835614,422,2,0,0.3389423076923077,208,28,0,0.30288461538461536
0,1,1,0,0,erhverv,44.895890410958906,1454,14,10,0.17,75,16,0,0.22666666666666666
1,0,1,1,0,other,72.54246575342465,1192,9,7,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,0,0,other,46.31506849315068,61,0,0,0.15714285714285714,35,4,0,0.2
1,0,0,0,0,indland,63.057534246575344,61,0,0,0.40384615384615385,13,1,0,0.3076923076923077
1,0,1,0,0,international,38.95890410958904,1602,113,2,0.25124584717607973,602,31,0,0.2425249169435216
1,0,1,0,0,international,67.21369863013699,244,2,2,0.3585714285714286,175,21,0,0.24
0,0,0,0,0,erhverv,76.36986301369863,371,0,0,0.29398148148148145,216,16,0,0.26851851851851855
1,1,1,0,0,other,64.92602739726027,580,1,1,0.3157894736842105,19,5,0,0.631578947368421
1,0,1,0,0,indland,55.99452054794521,455,1,1,0.18344709897610922,586,31,0,0.15699658703071673
1,0,1,0,0,international,37.6,332,1,1,0.4187192118226601,203,23,0,0.3448275862068966
0,0,0,0,0,international,51.326027397260276,388,0,0,0.27233250620347393,806,31,1,0.24689826302729528
1,0,0,0,0,erhverv,58.69315068493151,61,0,0,0.75,14,4,0,0.42857142857142855
1,1,0,0,0,erhverv,61.8986301369863,245,0,0,0.4117647058823529,17,5,0,0.29411764705882354
0,0,1,1,0,international,61.657534246575345,720,1,1,0.28846153846153844,520,30,0,0.2903846153846154
1,0,1,0,0,other,44.81917808219178,380,1,1,0.25613275613275616,693,31,0,0.240981240981241
0,1,0,0,0,other,73.86301369863014,369,0,0,0,1,1,0,0
1,0,1,0,0,other,35.602739726027394,123,2,2,0.3530405405405405,444,22,0,0.29504504504504503
1,1,1,1,0,other,68.47671232876712,561,5,3,0.3790322580645161,31,6,0,0.12903225806451613
1,0,1,1,0,international,81.26301369863013,1502,5,2,0.16956124314442414,1641,31,0,0.1291895185862279
1,0,1,1,0,erhverv,75.06575342465753,840,4,3,0.21084337349397592,83,12,0,0.27710843373493976
1,0,0,0,0,biler,55.652054794520545,61,0,0,0.48214285714285715,14,5,0,0.42857142857142855
1,0,1,0,0,biler,61.33424657534247,398,2,1,0.5113636363636364,22,1,0,0.5454545454545454
1,0,1,0,0,international,76.6109589041096,884,7,3,0.4280821917808219,73,17,0,0.2328767123287671
0,0,1,1,0,international,53.06849315068493,1214,1,1,0.24459134615384615,416,31,0,0.3004807692307692
1,1,0,0,0,indland,61.016438356164386,61,0,0,0.7352941176470589,17,12,0,0.47058823529411764
1,0,1,0,0,international,54.81369863013698,1064,8,8,0.27,550,31,0,0.2818181818181818
1,0,1,0,0,indland,73.81369863013698,653,6,3,0.321830985915493,355,28,0,0.3183098591549296
1,1,0,0,0,indland,54.487671232876714,230,0,0,0.4772727272727273,11,5,0,0.45454545454545453
0,0,1,1,0,other,61.84931506849315,587,1,1,0.4436997319034853,373,30,0,0.3806970509383378
1,0,1,1,0,international,44.36986301369863,332,3,1,0.4171686746987952,166,24,0,0.3433734939759036
1,1,0,0,0,other,35.38904109589041,144,0,0,0.4166666666666667,3,2,0,0.6666666666666666
0,0,0,0,0,international,65.18356164383562,383,0,0,0.25,3,1,0,0
1,0,0,0,0,international,54.087671232876716,122,0,0,0.30633802816901406,213,27,0,0.3192488262910798
1,0,0,0,0,international,49.416438356164385,337,0,0,0.5659722222222222,648,31,0,0.3888888888888889
1,0,1,1,0,international,64.6027397260274,470,1,1,0.396875,160,21,0,0.35625
1,0,0,1,0,indland,50.16164383561644,95,0,0,0.425,10,5,0,0.5
1,1,1,1,0,international,84.61369863013698,511,3,2,0.6040372670807453,966,31,0,0.4244306418219462
1,0,1,1,0,biler,64.81095890410958,774,4,2,0.41188524590163933,122,16,0,0.27049180327868855
1,0,1,1,0,other,66.852054794520555,144,5,5,0.3493243243243243,106,17,0,0.3076923076923077
1,1,0,0,0,other,29.301369863013697,61,0,0,0.31611570247933884,121,8,0,0.2644628099173554
1,0,0,0,0,other,71.77808219178083,219,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,0,0,erhverv,73.38630136986302,853,7,4,0.6875,4,2,0,0.5
1,0,0,0,0,international,60.85205479452055,61,0,0,0.59375,152,28,0,0.46710526315789475
1,0,1,1,0,international,76.4904109589041,1642,22,8,0.3775,300,31,0,0.30333333333333334
0,0,1,1,0,international,70.0027397260274,1642,5,3,0.19642857142857142,14,5,0,0.2857142857142857
1,0,1,1,0,other,0.2,351,2,1,0.55,225,13,0,0.4
1,0,1,0,0,indland,60.75616438356165,1366,10,5,0.3037190082644628,121,24,0,0.30578512396694213
1,0,0,0,0,indland,37.49315068493151,61,0,0,0.3225806451612903,31,8,0,0.2903225806451613
1,0,1,1,0,other,80.76438356164384,1521,3,2,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,biler,69.30684931506849,378,1,1,0.3432203389830508,59,15,2,0.3050847457627119
0,0,1,0,0,other,52.8054794520548,433,1,0,0.25,4,2,1,0
1,0,0,0,0,international,79.15068493150685,92,0,0,0.4328034682080925,346,27,0,0.37572254335260113
1,0,1,0,0,other,42.227397260273975,123,1,1,0.29565701559020047,449,29,0,0.34743875278396436
1,0,0,1,0,other,54.35342465753425,245,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,international,58.75616438356165,282,1,0,0.3569277108433735,166,29,0,0.2469879518072289
1,0,1,0,0,other,42.56438356164384,487,5,4,0.28703703703703703,324,22,0,0.3148148148148148
1,0,0,0,0,indland,66.00821917808219,245,0,0,0.21831797235023043,434,29,0,0.271889400921659
1,0,1,0,1,other,63.78904109589041,335,2,2,0.2950680272108844,882,31,0,0.24263038548752835
1,1,0,0,0,other,32.010958904109586,61,0,0,1,1,1,0,0
1,1,1,0,0,other,49.83835616438356,503,2,1,0.325,20,1,0,0.4
0,0,1,0,0,international,53.70958904109589,416,1,1,0.2800338409475465,591,29,0,0.32148900169204736
1,0,0,0,0,other,58.71232876712329,61,0,0,0,3,1,0,0
1,0,0,0,0,indland,47.76986301369863,61,0,0,0.4318181818181818,22,6,0,0.4090909090909091
0,0,1,0,0,international,53.99452054794521,568,9,2,0.3300711743772242,562,30,0,0.3736654804270463
1,0,1,0,0,international,75.28493150684932,505,4,2,0.5547619047619048,105,21,1,0.4095238095238095
1,0,0,0,0,biler,26.627397260273973,94,0,0,0.2647058823529412,34,8,0,0.3235294117647059
0,0,0,0,0,indland,80.15068493150685,378,0,0,0.8214285714285714,49,8,1,0.5714285714285714
0,0,1,0,0,international,49.35068493150685,815,1,0,0.7244444444444444,225,31,0,0.5111111111111111
1,0,1,1,0,other,74.97260273972603,346,2,2,0.5541237113402062,97,21,0,0.5979381443298969
1,0,0,1,0,international,63.8027397260274,61,0,0,0.325,540,31,0,0.28703703703703703
1,1,0,0,0,other,34.082191780821915,61,0,0,1,2,1,0,1
0,0,1,1,0,indland,59.224657534246575,512,3,1,0.3467391304347826,460,31,0,0.26956521739130435
0,0,1,1,0,biler,51.48219178082192,811,2,2,0.19230769230769232,13,6,0,0.3076923076923077
1,0,1,1,0,international,56.63013698630137,1777,11,4,0.41875,40,10,0,0.375
1,0,0,0,0,other,42.18082191780822,61,0,0,0.25,12,6,0,0.3333333333333333
1,1,1,0,0,other,46.95342465753425,367,1,1,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,1,0,indland,70.69315068493151,271,0,0,0.6458333333333334,72,14,0,0.5138888888888888
1,0,1,0,0,international,76.98630136986301,782,11,7,0.3205521472392638,163,28,0,0.3496932515337423
1,0,1,0,0,biler,62.18082191780822,184,1,1,0.6833333333333333,60,12,0,0.5666666666666667
1,0,1,1,0,other,75.72876712328767,998,13,7,0.27631578947368424,19,7,0,0.15789473684210525
1,0,1,1,0,erhverv,68.05753424657534,581,8,6,0.625,28,10,0,0.5714285714285714
1,0,0,0,0,indland,63.58904109589041,61,0,0,0.17062415196743555,737,31,0,0.24830393487109906
1,0,1,1,0,international,62.56712328767123,510,2,2,0.6197183098591549,71,14,-1,0.5070422535211268
0,1,1,1,0,other,67.03013698630137,1609,12,2,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,other,66.8986301369863,719,2,2,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,international,70.37260273972603,328,1,1,0.3333333333333333,87,9,0,0.2988505747126437
1,0,1,0,0,international,50.35068493150685,1266,5,5,0.3275,700,31,0,0.29428571428571426
1,0,1,0,0,international,63.917808219178085,277,1,1,0.08333333333333333,3,3,0,0.3333333333333333
1,1,1,0,0,international,69.91232876712328,344,3,2,0.2938775510204082,245,26,0,0.2693877551020408
1,0,1,0,0,international,61.35890410958904,460,2,2,0.24812797821647378,1469,31,0,0.19877467665078286
1,0,0,0,0,international,40.11780821917808,92,0,0,0.32608695652173914,23,9,0,0.5217391304347826
0,0,0,0,0,international,56.15068493150685,388,0,0,0.2795055821371611,627,31,0,0.23444976076555024
1,0,0,0,0,international,53.6986301369863,61,0,0,0.30434782608695654,46,6,0,0.21739130434782608
0,0,0,0,0,indland,37.347945205479455,370,0,0,0.06818181818181818,22,7,0,0
1,0,0,0,0,other,59.49041095890411,306,0,0,0.2916666666666667,18,2,0,0.3333333333333333
1,0,1,0,0,international,65.07397260273973,886,7,3,0.29723502304147464,434,31,0,0.2926267281105991
1,1,0,0,0,other,51.895890410958906,61,0,0,0.1693548387096774,31,4,0,0.2903225806451613
1,0,1,0,0,erhverv,81.87397260273973,359,2,2,0.32098765432098764,243,31,0,0.17695473251028807
1,0,1,1,0,indland,53.553424657534244,288,10,0,0.27660642570281124,498,25,0,0.24497991967871485
1,0,1,0,0,international,46.016438356164386,273,1,1,0.41883116883116883,154,17,0,0.33116883116883117
1,0,1,0,0,indland,32.6,1424,20,11,0.3739669421487603,121,22,0,0.2809917355371901
1,1,1,0,0,indland,56.989041095890414,184,1,1,0.2792207792207792,154,11,0,0.2597402597402597
1,0,0,0,0,international,50.83561643835616,61,0,0,0.2564935064935065,77,11,0,0.22077922077922077
1,1,0,0,0,erhverv,49.18904109589041,61,0,0,0.5147058823529411,17,3,0,0.5882352941176471
1,0,0,0,0,other,28.87945205479452,383,0,0,0.5526315789473685,19,1,0,0.3684210526315789
1,1,0,0,0,indland,62.24383561643835,61,0,0,0.3207831325301205,166,23,0,0.3795180722891566
1,0,0,0,0,erhverv,39.04931506849315,61,0,0,0.5,2,1,0,0.5
1,0,1,0,0,biler,47.00547945205479,1415,13,13,0.1815068493150685,511,31,0,0.16634050880626222
0,0,1,0,0,international,57.26575342465753,378,1,0,0.2669902912621359,721,31,0,0.3314840499306519
0,1,0,1,0,erhverv,50.367123287671234,380,0,0,0.59375,16,3,0,0.1875
1,0,1,0,1,erhverv,79.04931506849314,434,12,9,0.3829787234042553,282,31,-1,0.2695035460992908
0,1,1,0,0,other,52.28493150684932,1523,9,3,0.2158703071672355,293,31,0,0.1945392491467577
1,1,0,0,0,international,66.45205479452055,307,0,0,0.175,50,17,0,0.12
1,0,0,0,0,other,69.87945205479453,17,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,international,76.82739726027397,648,1,1,0,1,1,0,1
1,0,0,0,0,international,46.172602739726024,61,0,0,0.35,5,2,0,0.2
1,0,1,0,0,biler,67.86575342465754,798,7,4,0.3333333333333333,18,2,0,0.5
1,0,0,1,0,international,57.827397260273976,238,0,0,0.25322878228782286,542,29,0,0.2029520295202952
1,0,0,0,0,indland,51.484931506849314,243,0,0,0.6785714285714286,7,4,0,0.14285714285714285
1,0,1,0,0,indland,43.37534246575343,801,4,2,0.39156626506024095,332,31,0,0.35843373493975905
1,0,0,0,0,biler,48.75616438356165,275,0,0,1,1,1,0,0
1,0,1,0,0,international,48.893150684931506,347,3,2,0.3070040899795501,978,31,0,0.26380368098159507
0,0,0,0,0,international,69.35342465753425,380,0,0,0.23157162726008346,719,31,0,0.2726008344923505
1,0,0,0,0,international,57.106849315068494,275,0,0,0.32649253731343286,268,28,0,0.291044776119403
1,0,1,0,0,international,79.0931506849315,1713,2,1,0.375,8,7,0,0.25
1,1,0,0,0,international,64.73972602739725,122,0,0,0.40804597701149425,87,11,0,0.3448275862068966
1,0,0,0,0,international,61.57260273972603,122,0,0,0.28282469836763663,1409,31,0,0.31369765791341375
1,0,1,1,0,international,58.18082191780822,857,2,1,0.24734888653234358,943,31,0,0.2449628844114528
1,0,1,1,0,other,75.15342465753425,415,7,2,0.13761467889908258,109,24,0,0.22018348623853212
1,0,1,0,0,international,73.46575342465754,631,6,3,0.27967625899280574,556,30,0,0.25539568345323743
1,1,1,0,0,international,31.96712328767123,325,1,1,0.3730425055928412,447,27,2,0.2930648769574944
1,0,1,0,0,biler,67.77808219178083,304,4,2,0.4864864864864865,74,12,0,0.35135135135135137
1,0,1,0,0,erhverv,46.9972602739726,251,2,0,0.3416666666666667,30,11,0,0.43333333333333335
1,0,1,1,0,international,66.79452054794521,793,4,4,0.24734607218683652,471,31,0,0.1592356687898089
1,0,1,1,0,indland,56.917808219178085,518,2,1,0.3394308943089431,369,31,0,0.2926829268292683
1,0,0,0,1,indland,64.76164383561644,61,0,0,0.32228915662650603,83,12,0,0.3493975903614458
1,0,1,1,0,other,57.62739726027397,349,4,1,0,1,1,0,0
1,1,0,0,0,other,22.87123287671233,61,0,0,0.11666666666666667,15,2,0,0.2
1,0,1,0,0,indland,48.323287671232876,232,3,2,0.3333333333333333,213,29,0,0.29107981220657275
1,1,0,0,0,indland,57.12602739726027,61,0,0,0.6625,20,5,0,0.45
1,1,1,1,0,international,77.76986301369863,243,1,0,0.46218487394957986,119,27,0,0.3025210084033613
1,0,1,0,0,international,76.03835616438356,1173,14,8,0.7650602409638554,166,22,0,0.46987951807228917
1,1,1,0,0,international,69.42191780821918,306,2,1,0.2378472222222222,432,31,0,0.23842592592592593
1,0,0,0,0,other,19.482191780821918,61,0,0,0.3,10,5,0,0.5
1,0,1,1,0,international,65.84931506849315,390,2,2,0.578125,80,18,2,0.375
0,0,0,0,0,indland,44.81369863013698,372,0,0,0.618421052631579,19,8,0,0.21052631578947367
0,0,0,0,0,international,69.1013698630137,386,0,0,0.3031716417910448,268,22,0,0.31716417910447764
1,0,1,0,0,indland,45.87397260273973,99,1,0,0.8541666666666666,12,1,0,0.5
1,0,1,0,0,erhverv,63.14246575342466,366,5,3,0.35638297872340424,47,19,1,0.3404255319148936
0,0,0,0,0,international,80.04109589041096,385,0,0,0.3975409836065574,122,15,1,0.29508196721311475
1,1,0,0,0,indland,32.868493150684934,61,0,0,0.5,6,2,0,0
1,0,1,1,0,international,69.5013698630137,338,4,2,0.3583650190114068,263,29,0,0.3612167300380228
1,1,1,1,0,indland,74.1041095890411,117,1,0,0.18944099378881987,322,30,0,0.17080745341614906
1,0,0,0,0,erhverv,61.293150684931504,306,0,0,0.48333333333333334,15,2,0,0.26666666666666666
0,0,0,0,0,indland,49.30684931506849,374,0,0,0.3293010752688172,186,13,0,0.41397849462365593
1,0,0,0,0,other,26.594520547945205,92,0,0,0.27486910994764396,191,19,1,0.24607329842931938
0,1,1,0,0,other,87.03287671232877,892,1,1,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,1,0,international,60.71780821917808,246,5,3,0.3391472868217054,129,15,0,0.3798449612403101
1,1,0,0,0,indland,19.693150684931506,92,0,0,0.390625,16,4,0,0.3125
1,0,0,0,0,indland,44.64657534246575,61,0,0,0.35294117647058826,34,7,0,0.29411764705882354
1,1,0,0,0,other,25.257534246575343,122,0,0,0.5,2,1,0,0
1,1,0,0,0,indland,68.78904109589041,75,0,0,0.65625,8,3,0,0.125
1,0,0,0,0,international,60.98082191780822,61,0,0,0.25,5,2,0,0.2
1,1,1,0,0,other,30.945205479452056,92,1,0,1,1,1,0,1
1,0,1,1,0,international,58.156164383561645,301,2,1,0.2345360824742268,485,31,0,0.2536082474226804
1,0,0,1,0,indland,71.97260273972603,63,0,0,0.6666666666666666,3,2,0,0.3333333333333333
1,0,1,0,0,international,66.68493150684931,677,9,7,0.5025445292620865,393,31,2,0.3486005089058524
1,0,1,0,0,international,57.14520547945205,92,1,1,0.3336236933797909,861,31,0,0.21254355400696864
1,1,0,0,0,indland,38.70958904109589,92,0,0,0.75,4,2,0,0.25
0,0,1,1,0,international,58.54794520547945,1196,10,5,0.2435251798561151,695,31,0,0.2273381294964029
1,0,0,0,0,erhverv,54.364383561643834,245,0,0,0.4305555555555556,18,4,0,0.2222222222222222
1,0,1,1,0,indland,58.824657534246576,735,10,5,0.5760869565217391,23,3,1,0.5652173913043478
1,0,1,0,0,international,53.52602739726027,286,4,2,0.3357919254658385,644,31,0,0.265527950310559
1,0,1,1,0,indland,49.52054794520548,610,3,2,0.2898550724637681,483,31,0,0.2422360248447205
1,1,0,0,0,indland,68.77808219178083,61,0,0,0.3333333333333333,3,3,0,0.3333333333333333
1,0,1,0,0,other,88.44657534246575,372,3,1,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,0,0,biler,49.71506849315068,92,0,0,0.4166666666666667,3,2,0,0.6666666666666666
1,0,0,0,0,other,57.07397260273972,275,0,0,0.30518394648829433,299,31,0,0.25752508361204013
1,1,0,0,0,indland,69.71506849315068,175,0,0,0.23391248391248393,777,31,0,0.23166023166023167
1,0,1,0,0,biler,67.8958904109589,591,3,3,0.5833333333333334,3,3,1,0.3333333333333333
0,0,0,0,0,international,46.657534246575345,385,0,0,0,2,2,0,0.5
1,0,0,0,0,biler,61.893150684931506,61,0,0,0.2676991150442478,113,13,0,0.2920353982300885
1,0,1,0,0,international,77.13972602739726,1202,23,6,0.3643292682926829,164,23,1,0.38414634146341464
1,0,1,0,0,international,70.2904109589041,181,2,2,0.715625,80,19,0,0.575
1,0,0,0,0,indland,55.26027397260274,61,0,0,0,2,2,0,0.5
1,1,0,0,0,other,37.68767123287671,275,0,0,0.28209459459459457,148,22,0,0.23648648648648649
1,0,1,1,0,indland,75.06575342465753,453,13,3,0.27818991097922846,337,23,0,0.2789317507418398
1,0,1,0,0,erhverv,55.347945205479455,386,6,3,0.22142857142857142,70,16,0,0.2857142857142857
1,1,1,0,0,international,57.56438356164384,513,3,2,0.7589285714285714,112,23,0,0.5803571428571429
1,0,1,0,0,international,64.12876712328767,979,9,1,0.2818818040435459,643,31,0,0.2986003110419907
1,0,0,0,1,other,56.94794520547945,61,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,indland,73.24657534246575,818,6,5,0.3108272506082725,411,31,0,0.2944038929440389
1,0,0,0,0,international,74.91232876712328,212,0,0,0.4068965517241379,290,17,0,0.30689655172413793
1,0,1,1,0,indland,43.8986301369863,1290,14,6,0.7310606060606061,66,6,0,0.5303030303030303
1,0,1,0,0,indland,74.2027397260274,727,11,5,0.2568627450980392,255,31,0,0.20784313725490197
1,1,0,0,0,erhverv,54.85479452054795,61,0,0,0.38839285714285715,56,13,0,0.3392857142857143
